InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
C585548,10075,HOME DECOR ITEM 75,-4,2023-08-22 12:00:00,37.52,102733,United Kingdom,-150.08
C611755,10023,STATIONERY ITEM 23,-8,2023-08-22 12:00:00,12.4,103586,Australia,-99.2
C585548,10041,KITCHENWARE ITEM 41,-6,2023-08-22 12:00:00,43.3,102733,United Kingdom,-259.79999999999995
C585548,10065,HOME DECOR ITEM 65,-14,2023-08-22 12:00:00,18.38,102733,United Kingdom,-257.32
C611755,10003,LIGHTING ITEM 3,-9,2023-08-22 12:00:00,14.14,103586,Australia,-127.26
C620191,10008,HOME DECOR ITEM 8,-9,2023-08-22 13:00:00,66.99,103856,United Kingdom,-602.91
C620191,10060,STATIONERY ITEM 60,-12,2023-08-22 13:00:00,2.06,103856,United Kingdom,-24.72
C620191,10084,KITCHENWARE ITEM 84,-10,2023-08-22 13:00:00,25.51,103856,United Kingdom,-255.10000000000002
C593176,10063,KITCHENWARE ITEM 63,-4,2023-08-22 14:00:00,50.18,102995,Netherlands,-200.72
C593176,10108,SEASONAL ITEM 108,-7,2023-08-22 14:00:00,32.43,102995,Netherlands,-227.01
C605080,10043,KITCHENWARE ITEM 43,-10,2023-08-23 08:00:00,50.56,103383,Australia,-505.6
C508905,10021,STATIONERY ITEM 21,-6,2023-08-23 08:00:00,89.85,100294,United Kingdom,-539.0999999999999
C604782,10037,SEASONAL ITEM 37,-14,2023-08-23 11:00:00,40.36,103373,Australia,-565.04
C604782,10108,SEASONAL ITEM 108,-4,2023-08-23 11:00:00,32.43,103373,Australia,-129.72
C604782,10049,HOME DECOR ITEM 49,-13,2023-08-23 11:00:00,55.99,103373,Australia,-727.87
C514865,10043,KITCHENWARE ITEM 43,-11,2023-08-23 11:00:00,50.56,100473,Germany,-556.1600000000001
C604782,10022,STATIONERY ITEM 22,-11,2023-08-23 11:00:00,52.19,103373,Australia,-574.0899999999999
C514865,10002,GIFTS ITEM 2,-5,2023-08-23 11:00:00,76.0,100473,Germany,-380.0
C514865,10078,GIFTS ITEM 78,-3,2023-08-23 11:00:00,48.18,100473,Germany,-144.54
C565644,10027,TOYS ITEM 27,-11,2023-08-23 18:00:00,45.04,102103,Australia,-495.44
C639857,10061,TOYS ITEM 61,-13,2023-08-23 18:00:00,43.8,104465,Ireland,-569.4
C639857,10119,SEASONAL ITEM 119,-10,2023-08-23 18:00:00,9.8,104465,Ireland,-98.0
C565644,10070,LIGHTING ITEM 70,-14,2023-08-23 18:00:00,73.32,102103,Australia,-1026.48
C565644,10118,TOYS ITEM 118,-7,2023-08-23 18:00:00,76.88,102103,Australia,-538.16
C511942,10015,BAGS ITEM 15,-11,2023-08-24 09:00:00,83.09,100381,Portugal,-913.99
C547324,10108,SEASONAL ITEM 108,-13,2023-08-24 10:00:00,32.43,101515,Ireland,-421.59
C547324,10092,TOYS ITEM 92,-8,2023-08-24 10:00:00,55.51,101515,Ireland,-444.08
C547324,10004,SEASONAL ITEM 4,-14,2023-08-24 10:00:00,51.1,101515,Ireland,-715.4
C547324,10083,LIGHTING ITEM 83,-10,2023-08-24 10:00:00,53.72,101515,Ireland,-537.2
C547324,10099,BAGS ITEM 99,-12,2023-08-24 10:00:00,6.76,101515,Ireland,-81.12
C618171,10113,BAGS ITEM 113,-8,2023-08-24 11:00:00,18.59,103788,Germany,-148.72
C618171,10059,SEASONAL ITEM 59,-9,2023-08-24 11:00:00,95.03,103788,Germany,-855.27
C640109,10101,STATIONERY ITEM 101,-11,2023-08-24 19:00:00,70.76,104472,United Kingdom,-778.36
C640109,10003,LIGHTING ITEM 3,-4,2023-08-24 19:00:00,14.14,104472,United Kingdom,-56.56
C640109,10015,BAGS ITEM 15,-10,2023-08-24 19:00:00,83.09,104472,United Kingdom,-830.9000000000001
C640109,10077,BAGS ITEM 77,-4,2023-08-24 19:00:00,53.81,104472,United Kingdom,-215.24
C576190,10002,GIFTS ITEM 2,0,2023-08-25 14:00:00,76.0,102435,United Kingdom,0.0
C576190,10051,SEASONAL ITEM 51,-14,2023-08-25 14:00:00,92.03,102435,United Kingdom,-1288.42
C592867,10075,HOME DECOR ITEM 75,-3,2023-08-26 09:00:00,37.52,102981,United Kingdom,-112.56
C592867,10017,BAGS ITEM 17,-1,2023-08-26 09:00:00,66.17,102981,United Kingdom,-66.17
C592867,10062,TOYS ITEM 62,-7,2023-08-26 09:00:00,66.06,102981,United Kingdom,-462.42
C592867,10002,GIFTS ITEM 2,-6,2023-08-26 09:00:00,76.0,102981,United Kingdom,-456.0
C512843,10106,GIFTS ITEM 106,-6,2023-08-26 11:00:00,42.04,100411,Australia,-252.24
C512843,10041,KITCHENWARE ITEM 41,-9,2023-08-26 11:00:00,43.3,100411,Australia,-389.7
C630684,10061,TOYS ITEM 61,-7,2023-08-26 12:00:00,43.8,104196,France,-306.59999999999997
C630684,10098,SEASONAL ITEM 98,-13,2023-08-26 12:00:00,22.32,104196,France,-290.16
C630684,10027,TOYS ITEM 27,-3,2023-08-26 12:00:00,45.04,104196,France,-135.12
C582055,10083,LIGHTING ITEM 83,-7,2023-08-26 13:00:00,53.72,102639,Sweden,-376.03999999999996
C582055,10062,TOYS ITEM 62,-14,2023-08-26 13:00:00,66.06,102639,Sweden,-924.84
C608955,10110,KITCHENWARE ITEM 110,-13,2023-08-26 18:00:00,28.61,103506,United Kingdom,-371.93
C608955,10022,STATIONERY ITEM 22,-12,2023-08-26 18:00:00,52.19,103506,United Kingdom,-626.28
C653369,10065,HOME DECOR ITEM 65,-10,2023-08-26 18:00:00,18.38,104873,Spain,-183.79999999999998
C534096,10039,LIGHTING ITEM 39,-6,2023-08-26 19:00:00,13.93,101103,United Kingdom,-83.58
C534096,10068,LIGHTING ITEM 68,-13,2023-08-26 19:00:00,20.58,101103,United Kingdom,-267.53999999999996
C534096,10006,BAGS ITEM 6,-3,2023-08-26 19:00:00,22.16,101103,United Kingdom,-66.48
C558440,10080,SEASONAL ITEM 80,-12,2023-08-27 15:00:00,42.73,101872,United Kingdom,-512.76
C511943,10116,SEASONAL ITEM 116,-14,2023-08-27 15:00:00,88.87,100381,Portugal,-1244.18
C511943,10001,GIFTS ITEM 1,-6,2023-08-27 15:00:00,68.45,100381,Portugal,-410.70000000000005
C511943,10010,STATIONERY ITEM 10,-4,2023-08-27 15:00:00,43.75,100381,Portugal,-175.0
C511943,10116,SEASONAL ITEM 116,-5,2023-08-27 15:00:00,88.87,100381,Portugal,-444.35
C598715,10043,KITCHENWARE ITEM 43,-14,2023-08-27 16:00:00,50.56,103170,United Kingdom,-707.84
C598715,10049,HOME DECOR ITEM 49,-3,2023-08-27 16:00:00,55.99,103170,United Kingdom,-167.97
C546399,10087,BAGS ITEM 87,-9,2023-08-27 18:00:00,30.72,101492,Germany,-276.48
C546399,10039,LIGHTING ITEM 39,-11,2023-08-27 18:00:00,13.93,101492,Germany,-153.23
C570574,10098,SEASONAL ITEM 98,-13,2023-08-28 14:00:00,22.32,102262,United Kingdom,-290.16
C570574,10068,LIGHTING ITEM 68,-8,2023-08-28 14:00:00,20.58,102262,United Kingdom,-164.64
C527306,10067,KITCHENWARE ITEM 67,-11,2023-08-28 17:00:00,36.0,100899,Sweden,-396.0
C501142,10050,KITCHENWARE ITEM 50,-10,2023-08-29 10:00:00,57.04,100037,United Kingdom,-570.4
C501142,10087,BAGS ITEM 87,-1,2023-08-29 10:00:00,30.72,100037,United Kingdom,-30.72
C501142,10094,KITCHENWARE ITEM 94,-7,2023-08-29 10:00:00,49.17,100037,United Kingdom,-344.19
C596873,10011,BAGS ITEM 11,-2,2023-08-30 08:00:00,28.01,103113,Germany,-56.02
C596873,10096,GIFTS ITEM 96,-5,2023-08-30 08:00:00,19.98,103113,Germany,-99.9
C547080,10018,HOME DECOR ITEM 18,-1,2023-08-30 11:00:00,66.59,101506,France,-66.59
C547080,10015,BAGS ITEM 15,-11,2023-08-30 11:00:00,83.09,101506,France,-913.99
C547080,10013,HOME DECOR ITEM 13,-12,2023-08-30 11:00:00,61.42,101506,France,-737.04
C615836,10056,BAGS ITEM 56,-14,2023-08-30 15:00:00,78.26,103710,Australia,-1095.64
C645534,10033,LIGHTING ITEM 33,-3,2023-08-31 09:00:00,52.34,104633,Germany,-157.02
C596184,10086,LIGHTING ITEM 86,-14,2023-08-31 17:00:00,9.12,103092,United Kingdom,-127.67999999999999
C596184,10007,KITCHENWARE ITEM 7,-5,2023-08-31 17:00:00,5.76,103092,United Kingdom,-28.799999999999997
C637581,10064,LIGHTING ITEM 64,-5,2023-09-01 08:00:00,42.93,104390,United Kingdom,-214.65
C637581,10118,TOYS ITEM 118,-10,2023-09-01 08:00:00,76.88,104390,United Kingdom,-768.8
C655199,10102,GIFTS ITEM 102,-10,2023-09-01 09:00:00,47.47,104928,Germany,-474.7
C655199,10051,SEASONAL ITEM 51,-3,2023-09-01 09:00:00,92.03,104928,Germany,-276.09000000000003
C518673,10021,STATIONERY ITEM 21,-12,2023-09-01 09:00:00,89.85,100594,France,-1078.1999999999998
C518673,10078,GIFTS ITEM 78,-10,2023-09-01 09:00:00,48.18,100594,France,-481.8
C518673,10038,STATIONERY ITEM 38,-9,2023-09-01 09:00:00,2.58,100594,France,-23.22
C518673,10075,HOME DECOR ITEM 75,-1,2023-09-01 09:00:00,37.52,100594,France,-37.52
C534690,10058,TOYS ITEM 58,-6,2023-09-01 11:00:00,38.5,101116,United Kingdom,-231.0
C534690,10010,STATIONERY ITEM 10,-10,2023-09-01 11:00:00,43.75,101116,United Kingdom,-437.5
C534690,10091,GIFTS ITEM 91,-3,2023-09-01 11:00:00,52.33,101116,United Kingdom,-156.99
C534690,10110,KITCHENWARE ITEM 110,-13,2023-09-01 11:00:00,28.61,101116,United Kingdom,-371.93
C580372,10025,STATIONERY ITEM 25,-13,2023-09-01 14:00:00,35.34,102582,United Kingdom,-459.4200000000001
C580372,10048,TOYS ITEM 48,-1,2023-09-01 14:00:00,39.27,102582,United Kingdom,-39.27
C580372,10061,TOYS ITEM 61,-8,2023-09-01 14:00:00,43.8,102582,United Kingdom,-350.4
C580372,10025,STATIONERY ITEM 25,-9,2023-09-01 14:00:00,35.34,102582,United Kingdom,-318.06000000000006
C654025,10062,TOYS ITEM 62,-8,2023-09-02 13:00:00,66.06,104894,Portugal,-528.48
C612938,10006,BAGS ITEM 6,-12,2023-09-02 17:00:00,22.16,103623,United Kingdom,-265.92
C612938,10027,TOYS ITEM 27,-3,2023-09-02 17:00:00,45.04,103623,United Kingdom,-135.12
C612938,10009,STATIONERY ITEM 9,-11,2023-09-02 17:00:00,15.49,103623,United Kingdom,-170.39000000000001
C612938,10035,BAGS ITEM 35,-11,2023-09-02 17:00:00,55.33,103623,United Kingdom,-608.63
C602154,10097,SEASONAL ITEM 97,-11,2023-09-03 08:00:00,41.17,103283,United Kingdom,-452.87
C602154,10018,HOME DECOR ITEM 18,-4,2023-09-03 08:00:00,66.59,103283,United Kingdom,-266.36
C589684,10062,TOYS ITEM 62,-7,2023-09-03 14:00:00,66.06,102865,Ireland,-462.42
C589684,10006,BAGS ITEM 6,-5,2023-09-03 14:00:00,22.16,102865,Ireland,-110.8
C589684,10114,TOYS ITEM 114,-13,2023-09-03 14:00:00,7.43,102865,Ireland,-96.59
C539932,10028,TOYS ITEM 28,-5,2023-09-04 17:00:00,46.04,101279,United Kingdom,-230.2
C539932,10060,STATIONERY ITEM 60,-2,2023-09-04 17:00:00,2.06,101279,United Kingdom,-4.12
C539932,10059,SEASONAL ITEM 59,-11,2023-09-04 17:00:00,95.03,101279,United Kingdom,-1045.33
C598229,10092,TOYS ITEM 92,-4,2023-09-05 10:00:00,55.51,103150,France,-222.04
C598229,10111,KITCHENWARE ITEM 111,-3,2023-09-05 10:00:00,40.83,103150,France,-122.49
C598229,10056,BAGS ITEM 56,-9,2023-09-05 10:00:00,78.26,103150,France,-704.34
C598229,10027,TOYS ITEM 27,-8,2023-09-05 10:00:00,45.04,103150,France,-360.32
C543389,10001,GIFTS ITEM 1,-11,2023-09-05 14:00:00,68.45,101389,United Kingdom,-752.95
C543389,10041,KITCHENWARE ITEM 41,-6,2023-09-05 14:00:00,43.3,101389,United Kingdom,-259.79999999999995
C575552,10032,SEASONAL ITEM 32,-1,2023-09-05 15:00:00,28.31,102421,Sweden,-28.31
C575552,10048,TOYS ITEM 48,-14,2023-09-05 15:00:00,39.27,102421,Sweden,-549.7800000000001
C598255,10008,HOME DECOR ITEM 8,-5,2023-09-06 11:00:00,66.99,103152,United Kingdom,-334.95
C598255,10103,SEASONAL ITEM 103,-7,2023-09-06 11:00:00,10.78,103152,United Kingdom,-75.46
C513400,10105,HOME DECOR ITEM 105,-7,2023-09-06 17:00:00,31.56,100430,Sweden,-220.92
C594917,10039,LIGHTING ITEM 39,-14,2023-09-07 08:00:00,13.93,103053,Ireland,-195.01999999999998
C594917,10107,TOYS ITEM 107,-12,2023-09-07 08:00:00,58.69,103053,Ireland,-704.28
C594917,10003,LIGHTING ITEM 3,-5,2023-09-07 08:00:00,14.14,103053,Ireland,-70.7
C594917,10114,TOYS ITEM 114,-9,2023-09-07 08:00:00,7.43,103053,Ireland,-66.87
C622818,10108,SEASONAL ITEM 108,-10,2023-09-07 10:00:00,32.43,103928,Australia,-324.3
C622818,10114,TOYS ITEM 114,-13,2023-09-07 10:00:00,7.43,103928,Australia,-96.59
C622818,10072,GIFTS ITEM 72,-9,2023-09-07 10:00:00,23.2,103928,Australia,-208.79999999999998
C622818,10074,TOYS ITEM 74,-10,2023-09-07 10:00:00,70.91,103928,Australia,-709.0999999999999
C622818,10017,BAGS ITEM 17,-13,2023-09-07 10:00:00,66.17,103928,Australia,-860.21
C575481,10058,TOYS ITEM 58,-4,2023-09-07 15:00:00,38.5,102417,United Kingdom,-154.0
C575481,10038,STATIONERY ITEM 38,-13,2023-09-07 15:00:00,2.58,102417,United Kingdom,-33.54
C575481,10079,KITCHENWARE ITEM 79,-9,2023-09-07 15:00:00,64.98,102417,United Kingdom,-584.82
C650010,10000,LIGHTING ITEM 0,-8,2023-09-07 17:00:00,69.61,104772,United Kingdom,-556.88
C650010,10118,TOYS ITEM 118,-3,2023-09-07 17:00:00,76.88,104772,United Kingdom,-230.64
C650010,10039,LIGHTING ITEM 39,-1,2023-09-07 17:00:00,13.93,104772,United Kingdom,-13.93
C545402,10025,STATIONERY ITEM 25,-2,2023-09-07 19:00:00,35.34,101462,Spain,-70.68
C545402,10015,BAGS ITEM 15,-7,2023-09-07 19:00:00,83.09,101462,Spain,-581.63
C545402,10070,LIGHTING ITEM 70,-12,2023-09-07 19:00:00,73.32,101462,Spain,-879.8399999999999
C640558,10068,LIGHTING ITEM 68,-3,2023-09-08 10:00:00,20.58,104486,United Kingdom,-61.739999999999995
C640558,10119,SEASONAL ITEM 119,-11,2023-09-08 10:00:00,9.8,104486,United Kingdom,-107.80000000000001
C640558,10056,BAGS ITEM 56,-6,2023-09-08 10:00:00,78.26,104486,United Kingdom,-469.56000000000006
C605570,10049,HOME DECOR ITEM 49,-6,2023-09-08 11:00:00,55.99,103395,United Kingdom,-335.94
C605570,10052,LIGHTING ITEM 52,-3,2023-09-08 11:00:00,17.95,103395,United Kingdom,-53.849999999999994
C643196,10111,KITCHENWARE ITEM 111,-5,2023-09-08 11:00:00,40.83,104567,United Kingdom,-204.14999999999998
C640443,10058,TOYS ITEM 58,-1,2023-09-08 14:00:00,38.5,104483,Ireland,-38.5
C640443,10027,TOYS ITEM 27,-12,2023-09-08 14:00:00,45.04,104483,Ireland,-540.48
C640443,10097,SEASONAL ITEM 97,-14,2023-09-08 14:00:00,41.17,104483,Ireland,-576.38
C640443,10075,HOME DECOR ITEM 75,-3,2023-09-08 14:00:00,37.52,104483,Ireland,-112.56
C546866,10070,LIGHTING ITEM 70,-3,2023-09-08 17:00:00,73.32,101502,United Kingdom,-219.95999999999998
C546866,10114,TOYS ITEM 114,-8,2023-09-08 17:00:00,7.43,101502,United Kingdom,-59.44
C546866,10114,TOYS ITEM 114,-1,2023-09-08 17:00:00,7.43,101502,United Kingdom,-7.43
C546866,10067,KITCHENWARE ITEM 67,-1,2023-09-08 17:00:00,36.0,101502,United Kingdom,-36.0
C546866,10052,LIGHTING ITEM 52,-10,2023-09-08 17:00:00,17.95,101502,United Kingdom,-179.5
C597234,10074,TOYS ITEM 74,-5,2023-09-08 19:00:00,70.91,103119,Netherlands,-354.54999999999995
C597234,10110,KITCHENWARE ITEM 110,-12,2023-09-08 19:00:00,28.61,103119,Netherlands,-343.32
C597234,10086,LIGHTING ITEM 86,-8,2023-09-08 19:00:00,9.12,103119,Netherlands,-72.96
C562687,10101,STATIONERY ITEM 101,-5,2023-09-09 14:00:00,70.76,102003,Switzerland,-353.8
C562687,10073,STATIONERY ITEM 73,-13,2023-09-09 14:00:00,19.32,102003,Switzerland,-251.16
C652332,10039,LIGHTING ITEM 39,-9,2023-09-09 17:00:00,13.93,104844,United Kingdom,-125.37
C652332,10072,GIFTS ITEM 72,-8,2023-09-09 17:00:00,23.2,104844,United Kingdom,-185.6
C652332,10074,TOYS ITEM 74,-9,2023-09-09 17:00:00,70.91,104844,United Kingdom,-638.1899999999999
C652332,10027,TOYS ITEM 27,-9,2023-09-09 17:00:00,45.04,104844,United Kingdom,-405.36
C601494,10037,SEASONAL ITEM 37,-10,2023-09-09 18:00:00,40.36,103260,Switzerland,-403.6
C564066,10068,LIGHTING ITEM 68,-8,2023-09-09 19:00:00,20.58,102055,United Kingdom,-164.64
C564066,10086,LIGHTING ITEM 86,-13,2023-09-09 19:00:00,9.12,102055,United Kingdom,-118.55999999999999
C564066,10070,LIGHTING ITEM 70,-3,2023-09-09 19:00:00,73.32,102055,United Kingdom,-219.95999999999998
C564066,10084,KITCHENWARE ITEM 84,-8,2023-09-09 19:00:00,25.51,102055,United Kingdom,-204.08
C594650,10073,STATIONERY ITEM 73,-2,2023-09-10 10:00:00,19.32,103046,United Kingdom,-38.64
C594650,10102,GIFTS ITEM 102,-8,2023-09-10 10:00:00,47.47,103046,United Kingdom,-379.76
C600966,10009,STATIONERY ITEM 9,-5,2023-09-10 18:00:00,15.49,103247,United Kingdom,-77.45
C600966,10062,TOYS ITEM 62,-2,2023-09-10 18:00:00,66.06,103247,United Kingdom,-132.12
C524789,10049,HOME DECOR ITEM 49,-4,2023-09-11 13:00:00,55.99,100813,Switzerland,-223.96
C524789,10102,GIFTS ITEM 102,-7,2023-09-11 13:00:00,47.47,100813,Switzerland,-332.28999999999996
C531376,10018,HOME DECOR ITEM 18,-3,2023-09-11 15:00:00,66.59,101005,Netherlands,-199.77
C531376,10024,GIFTS ITEM 24,-2,2023-09-11 15:00:00,80.63,101005,Netherlands,-161.26
C531376,10030,SEASONAL ITEM 30,-1,2023-09-11 15:00:00,3.75,101005,Netherlands,-3.75
C531376,10012,LIGHTING ITEM 12,-10,2023-09-11 15:00:00,47.86,101005,Netherlands,-478.6
C531376,10116,SEASONAL ITEM 116,-3,2023-09-11 15:00:00,88.87,101005,Netherlands,-266.61
C539114,10010,STATIONERY ITEM 10,-13,2023-09-11 19:00:00,43.75,101246,United Kingdom,-568.75
C539114,10029,SEASONAL ITEM 29,-9,2023-09-11 19:00:00,13.81,101246,United Kingdom,-124.29
C539114,10093,HOME DECOR ITEM 93,-14,2023-09-11 19:00:00,80.77,101246,United Kingdom,-1130.78
C535193,10072,GIFTS ITEM 72,-12,2023-09-12 09:00:00,23.2,101133,United Kingdom,-278.4
C535193,10048,TOYS ITEM 48,-9,2023-09-12 09:00:00,39.27,101133,United Kingdom,-353.43
C535193,10097,SEASONAL ITEM 97,-1,2023-09-12 09:00:00,41.17,101133,United Kingdom,-41.17
C607390,10063,KITCHENWARE ITEM 63,-6,2023-09-12 10:00:00,50.18,103451,United Kingdom,-301.08
C607390,10047,HOME DECOR ITEM 47,-9,2023-09-12 10:00:00,65.32,103451,United Kingdom,-587.8799999999999
C607390,10011,BAGS ITEM 11,-5,2023-09-12 10:00:00,28.01,103451,United Kingdom,-140.05
C565557,10106,GIFTS ITEM 106,-9,2023-09-12 16:00:00,42.04,102101,United Kingdom,-378.36
C565557,10026,LIGHTING ITEM 26,-1,2023-09-12 16:00:00,61.25,102101,United Kingdom,-61.25
C565557,10109,STATIONERY ITEM 109,-3,2023-09-12 16:00:00,108.65,102101,United Kingdom,-325.95000000000005
C523762,10086,LIGHTING ITEM 86,-9,2023-09-12 17:00:00,9.12,100781,Spain,-82.08
C523762,10094,KITCHENWARE ITEM 94,-5,2023-09-12 17:00:00,49.17,100781,Spain,-245.85000000000002
C523762,10058,TOYS ITEM 58,-5,2023-09-12 17:00:00,38.5,100781,Spain,-192.5
C523762,10063,KITCHENWARE ITEM 63,-8,2023-09-12 17:00:00,50.18,100781,Spain,-401.44
C583676,10052,LIGHTING ITEM 52,-10,2023-09-12 19:00:00,17.95,102687,Spain,-179.5
C653998,10078,GIFTS ITEM 78,-1,2023-09-13 09:00:00,48.18,104893,United Kingdom,-48.18
C653998,10010,STATIONERY ITEM 10,-13,2023-09-13 09:00:00,43.75,104893,United Kingdom,-568.75
C653998,10070,LIGHTING ITEM 70,-11,2023-09-13 09:00:00,73.32,104893,United Kingdom,-806.52
C653998,10021,STATIONERY ITEM 21,-5,2023-09-13 09:00:00,89.85,104893,United Kingdom,-449.25
C500206,10008,HOME DECOR ITEM 8,-3,2023-09-13 15:00:00,66.99,100006,United Kingdom,-200.96999999999997
C500206,10071,KITCHENWARE ITEM 71,-11,2023-09-13 15:00:00,51.33,100006,United Kingdom,-564.63
C500206,10105,HOME DECOR ITEM 105,-1,2023-09-13 15:00:00,31.56,100006,United Kingdom,-31.56
C500206,10050,KITCHENWARE ITEM 50,-14,2023-09-13 15:00:00,57.04,100006,United Kingdom,-798.56
C605961,10034,BAGS ITEM 34,-8,2023-09-13 16:00:00,35.13,103405,Germany,-281.04
C605961,10027,TOYS ITEM 27,-8,2023-09-13 16:00:00,45.04,103405,Germany,-360.32
C605961,10055,LIGHTING ITEM 55,-10,2023-09-13 16:00:00,40.68,103405,Germany,-406.8
C622185,10081,STATIONERY ITEM 81,-9,2023-09-13 17:00:00,60.88,103917,United Kingdom,-547.9200000000001
C622185,10094,KITCHENWARE ITEM 94,-14,2023-09-13 17:00:00,49.17,103917,United Kingdom,-688.38
C622185,10047,HOME DECOR ITEM 47,-14,2023-09-13 17:00:00,65.32,103917,United Kingdom,-914.4799999999999
C622185,10039,LIGHTING ITEM 39,-1,2023-09-13 17:00:00,13.93,103917,United Kingdom,-13.93
C529791,10010,STATIONERY ITEM 10,-11,2023-09-14 10:00:00,43.75,100968,Spain,-481.25
C529791,10040,TOYS ITEM 40,-13,2023-09-14 10:00:00,108.38,100968,Spain,-1408.94
C529791,10118,TOYS ITEM 118,-14,2023-09-14 10:00:00,76.88,100968,Spain,-1076.32
C529791,10108,SEASONAL ITEM 108,-13,2023-09-14 10:00:00,32.43,100968,Spain,-421.59
C529791,10030,SEASONAL ITEM 30,-13,2023-09-14 10:00:00,3.75,100968,Spain,-48.75
C636214,10098,SEASONAL ITEM 98,-10,2023-09-14 14:00:00,22.32,104349,Sweden,-223.2
C636214,10083,LIGHTING ITEM 83,-10,2023-09-14 14:00:00,53.72,104349,Sweden,-537.2
C636214,10048,TOYS ITEM 48,-2,2023-09-14 14:00:00,39.27,104349,Sweden,-78.54
C636214,10071,KITCHENWARE ITEM 71,-7,2023-09-14 14:00:00,51.33,104349,Sweden,-359.31
C626182,10036,GIFTS ITEM 36,-12,2023-09-14 15:00:00,4.15,104053,United Kingdom,-49.800000000000004
C626182,10117,LIGHTING ITEM 117,-2,2023-09-14 15:00:00,89.37,104053,United Kingdom,-178.74
C626182,10010,STATIONERY ITEM 10,-4,2023-09-14 15:00:00,43.75,104053,United Kingdom,-175.0
C626182,10041,KITCHENWARE ITEM 41,-2,2023-09-14 15:00:00,43.3,104053,United Kingdom,-86.6
C581831,10023,STATIONERY ITEM 23,-6,2023-09-14 19:00:00,12.4,102633,United Kingdom,-74.4
C581831,10017,BAGS ITEM 17,-4,2023-09-14 19:00:00,66.17,102633,United Kingdom,-264.68
C503440,10063,KITCHENWARE ITEM 63,-13,2023-09-15 08:00:00,50.18,100100,United Kingdom,-652.34
C528262,10104,HOME DECOR ITEM 104,-8,2023-09-15 08:00:00,63.01,100928,Australia,-504.08
C528262,10096,GIFTS ITEM 96,-2,2023-09-15 08:00:00,19.98,100928,Australia,-39.96
C528262,10017,BAGS ITEM 17,-8,2023-09-15 08:00:00,66.17,100928,Australia,-529.36
C528262,10115,TOYS ITEM 115,-6,2023-09-15 08:00:00,50.16,100928,Australia,-300.96
C528262,10006,BAGS ITEM 6,-8,2023-09-15 08:00:00,22.16,100928,Australia,-177.28
C514759,10021,STATIONERY ITEM 21,-2,2023-09-15 09:00:00,89.85,100469,United Kingdom,-179.7
C514759,10024,GIFTS ITEM 24,-10,2023-09-15 09:00:00,80.63,100469,United Kingdom,-806.3
C551279,10034,BAGS ITEM 34,-11,2023-09-15 10:00:00,35.13,101644,Germany,-386.43
C535807,10086,LIGHTING ITEM 86,-7,2023-09-15 12:00:00,9.12,101149,United Kingdom,-63.839999999999996
C535807,10116,SEASONAL ITEM 116,-6,2023-09-15 12:00:00,88.87,101149,United Kingdom,-533.22
C535807,10011,BAGS ITEM 11,-8,2023-09-15 12:00:00,28.01,101149,United Kingdom,-224.08
C535807,10058,TOYS ITEM 58,-10,2023-09-15 12:00:00,38.5,101149,United Kingdom,-385.0
C535807,10087,BAGS ITEM 87,-12,2023-09-15 12:00:00,30.72,101149,United Kingdom,-368.64
C521610,10037,SEASONAL ITEM 37,-5,2023-09-15 16:00:00,40.36,100697,United Kingdom,-201.8
C521610,10083,LIGHTING ITEM 83,-14,2023-09-15 16:00:00,53.72,100697,United Kingdom,-752.0799999999999
C521610,10040,TOYS ITEM 40,-7,2023-09-15 16:00:00,108.38,100697,United Kingdom,-758.66
C521610,10111,KITCHENWARE ITEM 111,-6,2023-09-15 16:00:00,40.83,100697,United Kingdom,-244.98
C521610,10084,KITCHENWARE ITEM 84,-2,2023-09-15 16:00:00,25.51,100697,United Kingdom,-51.02
C565781,10097,SEASONAL ITEM 97,-14,2023-09-16 10:00:00,41.17,102106,France,-576.38
C565781,10056,BAGS ITEM 56,-13,2023-09-16 10:00:00,78.26,102106,France,-1017.3800000000001
C565781,10110,KITCHENWARE ITEM 110,-10,2023-09-16 10:00:00,28.61,102106,France,-286.1
C565781,10098,SEASONAL ITEM 98,-7,2023-09-16 10:00:00,22.32,102106,France,-156.24
C647366,10032,SEASONAL ITEM 32,-9,2023-09-16 17:00:00,28.31,104679,Ireland,-254.79
C647366,10066,HOME DECOR ITEM 66,-7,2023-09-16 17:00:00,12.74,104679,Ireland,-89.18
C558008,10036,GIFTS ITEM 36,-12,2023-09-17 09:00:00,4.15,101851,Australia,-49.800000000000004
C558008,10047,HOME DECOR ITEM 47,-12,2023-09-17 09:00:00,65.32,101851,Australia,-783.8399999999999
C558008,10004,SEASONAL ITEM 4,-8,2023-09-17 09:00:00,51.1,101851,Australia,-408.8
C558008,10118,TOYS ITEM 118,-3,2023-09-17 09:00:00,76.88,101851,Australia,-230.64
