Date,Revenue,Orders,UnitsSold,Revenue_lag1,Revenue_lag7,Revenue_lag14,Revenue_lag30,Revenue_roll7_mean,Revenue_roll7_std,Revenue_roll14_mean,Revenue_roll14_std,Revenue_roll30_mean,Revenue_roll30_std,DayOfWeek,IsWeekend,Month,Revenue_diff1
2024-12-14,300992.48,319,6434,320374.64,267483.41,296588.42,289539.87,301657.53285714285,14915.757965850516,294305.6807142857,18739.209439114915,295152.16333333333,16119.88989585561,5,1,12,-19382.160000000033
2024-12-15,268829.13,303,6244,300992.48,286246.96,300502.85,312413.86,299169.27142857143,18849.213856206938,292043.27214285714,19814.610865496965,293699.339,16470.757381755284,6,1,12,-32163.349999999977
2024-12-16,306112.9,300,6635,268829.13,291303.06,280735.17,271201.34,301284.9628571429,18649.22170822239,293855.96714285715,19861.29521387838,294863.0576666667,16054.432105607211,0,0,12,37283.77000000002
2024-12-17,284212.21,294,6395,306112.9,290872.77,321719.76,296861.78,300333.4542857143,19422.87471012306,291176.85642857145,18280.39689608642,294441.4053333333,16165.85467211637,1,0,12,-21900.690000000002
2024-12-18,258541.73,287,5910,284212.21,324173.12,262117.74,299048.67,290957.54142857145,21703.888807085303,290921.42714285717,18736.95166599404,293091.17399999994,17411.427997888684,2,0,12,-25670.48000000001
2024-12-19,298540.35,319,7010,258541.73,297639.7,283358.42,317820.71,291086.2057142857,21752.71859358512,292005.85071428574,18704.871673624268,292448.4953333333,16812.689599074725,3,0,12,39998.619999999966
2024-12-20,315565.85,329,6953,298540.35,320374.64,292759.45,294207.72000000003,290399.2357142857,20725.273236037287,293634.8792857143,19740.02629079337,293160.433,17333.882480126547,4,0,12,17025.5
2024-12-21,269145.71,293,6073,315565.85,300992.48,267483.41,302575.72,285849.6971428571,21493.5227706356,293753.615,19574.934886659816,292046.0993333334,17776.62944572187,5,1,12,-46420.139999999956
2024-12-22,279529.85,312,6384,269145.71,268829.13,286246.96,269409.35,287378.37142857147,20435.72025112291,293273.8214285714,19853.420129520506,292383.4493333333,17424.782198592966,6,1,12,10384.139999999956
2024-12-23,309763.21,327,6743,279529.85,306112.9,291303.06,282852.72,287899.8442857143,21031.35307337998,294592.40357142856,20320.002634041703,293280.4656666667,17608.922244253696,0,0,12,30233.360000000044
2024-12-24,302115.27,301,6694,309763.21,284212.21,290872.77,304092.81,290457.4242857143,21589.34168365423,295395.4392857143,20383.74599074087,293214.5476666667,17570.7110896328,1,0,12,-7647.940000000002
2024-12-25,263551.56,287,5882,302115.27,258541.73,324173.12,307624.02,291173.1142857143,20405.58155665104,291065.32785714284,20238.65672589408,291745.4656666667,18157.054907372654,2,0,12,-38563.71000000002
2024-12-26,245806.99,284,5458,263551.56,298540.35,297639.7,298862.44,283639.77714285714,26156.18933468771,287362.99142857146,23432.447235839845,289976.95066666673,19936.574869363096,3,0,12,-17744.570000000007
2024-12-27,285811.81,313,6527,245806.99,315565.85,320374.64,295257.6,279389.2,22225.545360363463,284894.21785714285,21421.312188042462,289662.09099999996,19924.887010652303,4,0,12,40004.82000000001
2024-12-28,294000.01,315,6425,285811.81,269145.71,300992.48,278173.43,282939.8142857143,22301.524044438527,284394.7557142857,21096.140621572693,290189.6436666667,19819.453526361933,5,1,12,8188.200000000012
2024-12-29,333438.46,361,7443,294000.01,279529.85,268829.13,307294.78,290641.0442857143,29176.104966749837,289009.70785714284,24258.92412935989,291061.09966666665,21128.998509875564,6,1,12,39438.45000000001
2024-12-30,263961.77,283,5827,333438.46,309763.21,306112.9,296588.42,284097.98142857145,29308.461122245153,285998.91285714286,24586.44372703404,289973.54466666665,21667.504578288183,0,0,12,-69476.69
2024-12-31,316274.24,334,7059,263961.77,302115.27,284212.21,300502.85,286120.6914285714,31187.51031557754,288289.0578571429,25867.098534427136,290499.2576666667,22118.420287419693,1,0,12,52312.46999999997
